,Product_code,Product_name,Rating,number_of_reveiws,Price,Images,Link,Reveiw Link,Brand
178,B097PMDLWG,"ASUS Vivobook 17 M712UA-AU521TS Ryzen 5 Hexa Core 5th Gen Thin and Light R5-5500U/16G/512 PCIe SSD/Transparent SILVER/17.3""FHD/1Y International Warranty/Office H&S+MACAFEE/Backlit KB  ",4.8,6,61800,https://m.media-amazon.com/images/I/41fKAAtoRkS._AC_UY218_.jpg,https://www.amazon.in/ASUS-Vivobook-M712UA-AU521TS-Transparent-International/dp/B097PMDLWG/ref=sr_1_226?dchild=1&keywords=laptop&qid=1632408262&sr=8-226,https://www.amazon.in/ASUS-Vivobook-M712UA-AU521TS-Transparent-International/product-reviews/B097PMDLWG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
179,B0979FNWGM,"HP 15 (2021) Thin & Light Ryzen 7 4700U Processor, 8GB RAM, 512GB SSD, Radeon Graphics, 15.6-inch (39.6 cms) FHD Screen, Windows 10, MS Office, Natural Silver(15s-er1007AU)  ",4.5,2,64499,https://m.media-amazon.com/images/I/61HIqJZKPkS._AC_UY218_.jpg,https://www.amazon.in/HP-Processor-Graphics-15-6-inch-15s-er1007AU/dp/B0979FNWGM/ref=sr_1_228?dchild=1&keywords=laptop&qid=1632408262&sr=8-228,https://www.amazon.in/HP-Processor-Graphics-15-6-inch-15s-er1007AU/product-reviews/B0979FNWGM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
180,B098P4M233,"Fujitsu UH-X 11th Gen Intel Core i7 13.3” (33.78cm) FHD IPS 400Nits 2-in1 Touch Convertible Laptop (16GB/1TB SSD/Win10/Office/Iris Xe Graphics/Backlit Kb/Black/997gms), 4ZR1D71993  ",4.1,22,107990,https://m.media-amazon.com/images/I/71umlOrdukL._AC_UY218_.jpg,https://www.amazon.in/Fujitsu-33-78cm-Convertible-Graphics-4ZR1D71993/dp/B098P4M233/ref=sr_1_227?dchild=1&keywords=laptop&qid=1632408265&sr=8-227,https://www.amazon.in/Fujitsu-Convertible-Business-Graphics-4ZR1D71993/product-reviews/B098P4M233/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,FUJITSU
181,B097Y23NGB,"(Renewed) HP 14 (2021) Thin & Light 11th Gen Intel Core i3 Laptop with Alexa Built-in, 8GB RAM, 512GB SSD, 14-inch FHD Screen, Windows 10, MS Office (14s-dr2015TU)  ",3.5,2,42490,https://m.media-amazon.com/images/I/61yX6GXYnjS._AC_UY218_.jpg,https://www.amazon.in/Renewed-HP-14-inch-Windows-14s-dr2015TU/dp/B097Y23NGB/ref=sr_1_228?dchild=1&keywords=laptop&qid=1632408265&sr=8-228,https://www.amazon.in/Renewed-HP-14-inch-Windows-14s-dr2015TU/product-reviews/B097Y23NGB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
184,B07GCL6J69,"(Renewed) Lenovo Thinkpad Intel Core i5 14-Inch (35.56 cms) 1366x768 Laptop (8 GB/500 GB/Windows 10/Intel HD Graphics/Black/2.20 Kg), T440  ",3.6,108,29799,https://m.media-amazon.com/images/I/513G-9tBVKL._AC_UY218_.jpg,https://www.amazon.in/Certified-Refurbished-Lenovo-T440-Integrated/dp/B07GCL6J69/ref=sr_1_232?dchild=1&keywords=laptop&qid=1632408265&sr=8-232,https://www.amazon.in/Certified-Refurbished-Lenovo-T440-Integrated/product-reviews/B07GCL6J69/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
185,B09FPBZQDL,"MSI Modern 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B11MO-093IN Thin and Light Laptop (14 inch, Carbon Gray, 1.3 Kg)  ",5.0,1,58990,https://m.media-amazon.com/images/I/31LdyGvVyAL._AC_UY218_.jpg,https://www.amazon.in/MSI-Modern-14-Core-11th/dp/B09FPBZQDL/ref=sr_1_234?dchild=1&keywords=laptop&qid=1632408265&sr=8-234,https://www.amazon.in/MSI-Modern-14-Core-11th/product-reviews/B09FPBZQDL/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,MSI
186,B088CDKJ7V,"Acer Aspire 3 A315-23 15.6-inch (39.6 cm) Laptop (AMD Ryzen 5-3500U/8GB/512GB SSD/Window 10, Home, 64Bit/AMD Radeon Vega 8 Mobile Graphics), Silver  ",4.0,285,47479,https://m.media-amazon.com/images/I/610oaBCr+XL._AC_UY218_.jpg,https://www.amazon.in/Acer-A315-23-15-6-inch-5-3500U-Graphics/dp/B088CDKJ7V/ref=sr_1_237?dchild=1&keywords=laptop&qid=1632408265&sr=8-237,https://www.amazon.in/Acer-A315-23-15-6-inch-5-3500U-Graphics/product-reviews/B088CDKJ7V/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ACER
187,B08ZN6KNP1,"HP Pavilion Gaming 10th Gen Intel Core i5 Processor 15.6-inch (39.6 cm) FHD Gaming Laptop (8GB/512GB SSD + 32GB Intel Optane/Windows 10/NVIDIA 1650Ti 4GB/Shadow Black), 15-dk1508TX  ",4.3,85,69890,https://m.media-amazon.com/images/I/611VHOvjkES._AC_UY218_.jpg,https://www.amazon.in/HP-Pavilion-Processor-15-6-inch-15-dk1508TX/dp/B08ZN6KNP1/ref=sr_1_238?dchild=1&keywords=laptop&qid=1632408265&sr=8-238,https://www.amazon.in/HP-Pavilion-Processor-15-6-inch-15-dk1508TX/product-reviews/B08ZN6KNP1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
188,B09DGDW4Y1,"HP Pavilion 15 Ryzen 5 15.6-inch (39.6 cms) Thin & Light FHD Laptop (16GB/512GB SSD/Windows 10/MS Office/Fingerprint Reader/Natural Silver/1.75 kg), 15-eh1103AU  ",5.0,1,65990,https://m.media-amazon.com/images/I/71SoiUdxmCL._AC_UY218_.jpg,https://www.amazon.in/HP-Pavilion-15-6-inch-Fingerprint-15-eh1103AU/dp/B09DGDW4Y1/ref=sr_1_242?dchild=1&keywords=laptop&qid=1632408265&sr=8-242,https://www.amazon.in/HP-Pavilion-15-6-inch-Fingerprint-15-eh1103AU/product-reviews/B09DGDW4Y1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
189,B08L28CF3G,"(Renewed) HP Pavilion x360 Touchscreen 2-in-1 FHD 14-inch Laptop (10th Gen Core i3-10110U/8GB/512GB SSD/Win 10/MS Office/Mineral Silver/1.58 kg), 14-dh1178tu  ",3.4,8,47990,https://m.media-amazon.com/images/I/61-UFkxvNiL._AC_UY218_.jpg,https://www.amazon.in/HP-Pavilion-Touchscreen-i3-10110U-14-dh1178tu/dp/B08L28CF3G/ref=sr_1_244?dchild=1&keywords=laptop&qid=1632408265&sr=8-244,https://www.amazon.in/HP-Pavilion-Touchscreen-i3-10110U-14-dh1178tu/product-reviews/B08L28CF3G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
190,B08DFB8SMH,"Acer Swift 3 SF313-52 13.5-inch (34.29 cms) Laptop (10th Gen Intel Core i5-1035G4 processor/8GB/512GB SSD/Window 10 Home 64Bit/Integrated Graphics), Silver  ",3.3,18,55990,https://m.media-amazon.com/images/I/81X6Nf5rAhL._AC_UY218_.jpg,https://www.amazon.in/Acer-SF313-52-13-5-inch-i5-1035G4-Integrated/dp/B08DFB8SMH/ref=sr_1_243?dchild=1&keywords=laptop&qid=1632408267&sr=8-243,https://www.amazon.in/Acer-SF313-52-13-5-inch-i5-1035G4-Integrated/product-reviews/B08DFB8SMH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ACER
191,B09C8RD7BM,"ASUS VivoBook 14 Intel Core i3-10110U 10th Gen 14-inch FHD Compact and Light Laptop (4GB RAM/1TB HDD/Windows 10/Integrated Graphics/Slate Grey/1.60 kg), X409FA-EK617T  ",3.1,4,34590,https://m.media-amazon.com/images/I/71+cBm-j0TL._AC_UY218_.jpg,https://www.amazon.in/ASUS-VivoBook-i3-10110U-Integrated-X409FA-EK617T/dp/B09C8RD7BM/ref=sr_1_244?dchild=1&keywords=laptop&qid=1632408267&sr=8-244,https://www.amazon.in/ASUS-VivoBook-i3-10110U-Integrated-X409FA-EK617T/product-reviews/B09C8RD7BM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
192,B09B7Z9M85,"LG Gram 16 Ultra-Light 11th Gen Core i5,8 GB RAM, 512 GB SSD, Win-10, Iris Xe Graphics, 16-inches (40.64 cms), Thunderbolt 4, USC -C x 2 (with Power), 1.19 kg, 3 Yr Warranty (16Z90P-G.AJ55A2, Black)  ",4.5,83,99492,https://m.media-amazon.com/images/I/51IsmTVIDEL._AC_UY218_.jpg,https://www.amazon.in/LG-Ultra-Light-16-inches-Thunderbolt-16Z90P-G-AJ55A2/dp/B09B7Z9M85/ref=sr_1_245?dchild=1&keywords=laptop&qid=1632408267&sr=8-245,https://www.amazon.in/LG-Ultra-Light-16-inches-Thunderbolt-16Z90P-G-AJ55A2/product-reviews/B09B7Z9M85/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LG
193,B08G5M5WTG,"Lenovo IdeaPad Slim 3 AMD 3020e 15.6"" (39.63cm) HD Thin & Light Laptop (4GB/1TB HDD/Windows 10/AMD Radeon Graphics/2 Year Warranty/Platinum Grey/1.85Kg), 81W100HHIN  ",3.4,60,99492,https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-Ideapad-Laptop-Windows-81W100HHIN/dp/B08G5M5WTG/ref=sr_1_246?dchild=1&keywords=laptop&qid=1632408267&sr=8-246,https://www.amazon.in/Lenovo-Ideapad-Laptop-Windows-81W100HHIN/product-reviews/B08G5M5WTG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
194,B092DDHZCM,TravisLappy Laptop On Off Power Button Switch Flex Cable Switch Button Cable Board for HP 15-G 15-R 250 256 G3 G4 G5 LS-A991P  ,5.0,1,1198,https://m.media-amazon.com/images/I/41tqcaCbSfL._AC_UY218_.jpg,https://www.amazon.in/TravisLappy-15-G-15-R-250-LS-A991P/dp/B092DDHZCM/ref=sr_1_247?dchild=1&keywords=laptop&qid=1632408267&sr=8-247,https://www.amazon.in/TravisLappy-15-G-15-R-250-LS-A991P/product-reviews/B092DDHZCM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,TRAVISLAPPY
195,B08HPY2N4W,"Dell Inspiron 3505 15"" (38.1 cms) FHD AG Laptop (Ryzen-3 3250U / 4 GB / 1TB+256 SSD / Vega Graphics / Win 10 + MSO / Soft Mint Color) D560338WIN9S  ",4.2,158,43450,https://m.media-amazon.com/images/I/51Z3fkxm85L._AC_UY218_.jpg,https://www.amazon.in/Dell-Inspiron-Display-Graphics-D560338WIN9S/dp/B08HPY2N4W/ref=sr_1_250?dchild=1&keywords=laptop&qid=1632408267&sr=8-250,https://www.amazon.in/Dell-Inspiron-Display-Graphics-D560338WIN9S/product-reviews/B08HPY2N4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
196,B094Q8F8K4,"(Renewed) HP Elitebook Laptop 640G1 Intel Core i5 - 4300M Processor, 8 GB Ram & 512 GB SSD, Win10, 14.1 inches, Optical Drive Notebook Computer  ",3.3,6,34990,https://m.media-amazon.com/images/I/41SC4m7YBPS._AC_UY218_.jpg,https://www.amazon.in/Renewed-HP-Elitebook-Laptop-640G1/dp/B094Q8F8K4/ref=sr_1_253?dchild=1&keywords=laptop&qid=1632408267&sr=8-253,https://www.amazon.in/Renewed-HP-Elitebook-Laptop-640G1/product-reviews/B094Q8F8K4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
197,B095YKN3YN,"(Renewed) HP 15 11th Gen Intel Core i5 Processor 15.6-inch(39.6 cm) FHD Laptop with Alexa Built-in(8GB/512GB SSD/Windows 10/2GB MX350 Graphics/Natural Silver/1.75Kg), 15s-dr3500TX  ",2.0,1,58990,https://m.media-amazon.com/images/I/51HmlTJSHvS._AC_UY218_.jpg,https://www.amazon.in/HP-Processor-15-6-inch-Graphics-15s-dr3500TX/dp/B095YKN3YN/ref=sr_1_254?dchild=1&keywords=laptop&qid=1632408267&sr=8-254,,HP
198,B08X4PJG61,"Dell Inspiron 3505 15.6"" FHD AG Display Laptop (Ryzen-7 3700U / 8GB / 512 SSD / Vega Graphics / Win 10 + MSO/ Soft Mint) D560332WIN9S  ",3.9,18,61500,https://m.media-amazon.com/images/I/51TACuT6SNL._AC_UY218_.jpg,https://www.amazon.in/Dell-Inspiron-Display-Graphics-D560332WIN9S/dp/B08X4PJG61/ref=sr_1_256?dchild=1&keywords=laptop&qid=1632408267&sr=8-256,https://www.amazon.in/Dell-Inspiron-Display-Graphics-D560332WIN9S/product-reviews/B08X4PJG61/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
199,B0987S6PG1,"ASUS TUF Gaming F17 (2021), 17.3-inch (43.94 cms) FHD 144Hz, Intel Core i7-11800H 11th Gen, GeForce RTX 3050 Ti 4GB Graphics, Gaming Laptop (16GB/1TB SSD/Windows 10/Eclipse Gray/2.6 Kg) FX766HE-HX022T  ",5.0,2,113990,https://m.media-amazon.com/images/I/81URizOYflL._AC_UY218_.jpg,https://www.amazon.in/ASUS-17-3-inch-i7-11800H-GeForce-RTX-3050-Ti-FX766HE-HX022T/dp/B0987S6PG1/ref=sr_1_257?dchild=1&keywords=laptop&qid=1632408267&sr=8-257,https://www.amazon.in/ASUS-17-3-inch-i7-11800H-GeForce-RTX-3050-Ti-FX766HE-HX022T/product-reviews/B0987S6PG1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
200,B08LSCMTFS,"Dell Inspiron 5502 15.6"" (39.62cms) FHD Laptop (11thGen Core i5-1135G7/8GB RAM/512GB SSD/2GB MX330 Graphics/Windows 10 + MS Office Laptop),Platinum Silver  ",3.9,53,69985,https://m.media-amazon.com/images/I/71WJc4NrDyL._AC_UY218_.jpg,https://www.amazon.in/Dell-Inspiron-5502-15-6-inch-i5-1135G7/dp/B08LSCMTFS/ref=sr_1_258?dchild=1&keywords=laptop&qid=1632408267&sr=8-258,https://www.amazon.in/Dell-Inspiron-5502-15-6-inch-i5-1135G7/product-reviews/B08LSCMTFS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
201,B08SRDW9ZT,"HP Pavilion x360 (2021) 14"" (35.56cms) FHD Touchscreen Laptop, 11th Gen Core i3, 8 GB RAM, 256GB SSD, 2-in-1 Convertible, Windows 10, MS Office, Finger Print Reader (14-dw1036TU)  ",4.3,333,53990,https://m.media-amazon.com/images/I/61EQwsTKioL._AC_UY218_.jpg,https://www.amazon.in/HP-Pavilion-Touchscreen-Convertible-14-dw1036TU/dp/B08SRDW9ZT/ref=sr_1_259?dchild=1&keywords=laptop&qid=1632408267&sr=8-259,https://www.amazon.in/HP-Pavilion-Touchscreen-Convertible-14-dw1036TU/product-reviews/B08SRDW9ZT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
202,B096SKGTCG,"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 4600H 15.6 inch(39.6 cm) Full HD 120 Hz IPS Gaming Laptop (16GB/512GB SSD/Windows 10/NVIDIA GTX 1650 4GB GDDR6 Graphics/Onyx Black/2.2Kg), 82EY00U4IN  ",4.4,181,53990,https://m.media-amazon.com/images/I/61TlKHyOHLL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-Windows-Graphics-82EY00U4IN/dp/B096SKGTCG/ref=sr_1_260?dchild=1&keywords=laptop&qid=1632408267&sr=8-260,https://www.amazon.in/Lenovo-IdeaPad-Windows-Graphics-82EY00U4IN/product-reviews/B096SKGTCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
203,B091FH823X,"HP Pavilion Gaming 10th Gen Intel Core i5 Processor 15.6-inch FHD Gaming Laptop (16GB/512GB SSD + 32GB Intel Optane/144 Hz/Win10/NVIDIA GTX 1650 4GB/Shadow Black), 15-dk1146TX  ",3.8,11,74900,https://m.media-amazon.com/images/I/71X15bNTv4L._AC_UY218_.jpg,https://www.amazon.in/HP-Pavilion-Processor-15-6-inch-15-dk1146TX/dp/B091FH823X/ref=sr_1_260?dchild=1&keywords=laptop&qid=1632408271&sr=8-260,https://www.amazon.in/HP-Pavilion-Processor-15-6-inch-15-dk1146TX/product-reviews/B091FH823X/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
207,B098F4MWDG,"ASUS VivoBook Ultra 15 (2020), AMD Ryzen 7 4700U, 15.6-inch (39.62 cm) FHD, Thin and Light Laptop (8GB/1TB HDD + 256GB SSD/Office 2019/Windows 10/Integrated Graphics/Black/1.8 Kg), M513IA-BQ712TS  ",4.7,4,62990,https://m.media-amazon.com/images/I/71hUzQ35oRL._AC_UY218_.jpg,https://www.amazon.in/ASUS-VivoBook-15-6-inch-Integrated-M513IA-BQ712TS/dp/B098F4MWDG/ref=sr_1_265?dchild=1&keywords=laptop&qid=1632408271&sr=8-265,https://www.amazon.in/ASUS-VivoBook-15-6-inch-Integrated-M513IA-BQ712TS/product-reviews/B098F4MWDG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
208,B096KVJ5PC,"ASUS TUF Dash F15 (2021), 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i7-11370H 11th Gen, RTX 3050 4GB Graphics Gaming Laptop (16GB RAM/512GB SSD/Windows 10/Gray/2 kg), FX516PC-HN063T  ",2.9,10,87990,https://m.media-amazon.com/images/I/81stVUZ+WuL._AC_UY218_.jpg,https://www.amazon.in/ASUS-Dash-F15-15-6-inch-i7-11370H-FX516PC-HN063T/dp/B096KVJ5PC/ref=sr_1_266?dchild=1&keywords=laptop&qid=1632408271&sr=8-266,https://www.amazon.in/ASUS-Dash-F15-15-6-inch-i7-11370H-FX516PC-HN063T/product-reviews/B096KVJ5PC/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
209,B09BF65Z1V,"ASUS VivoBook 14 (2021), Intel Core i5-1135G7 11th Gen, 14-Inch (35.56 cms) FHD Thin and Light Laptop (8GB RAM/1TB HDD + 256GB SSD/Office 2019/Windows 10/Integrated/Silver/1.6 kg), X415EA-EB572TS  ",4.6,3,57964,https://m.media-amazon.com/images/I/71WuDXpTAlL._AC_UY218_.jpg,https://www.amazon.in/ASUS-VivoBook-i5-1135G7-Integrated-X415EA-EB572TS/dp/B09BF65Z1V/ref=sr_1_271?dchild=1&keywords=laptop&qid=1632408271&sr=8-271,https://www.amazon.in/ASUS-VivoBook-i5-1135G7-Integrated-X415EA-EB572TS/product-reviews/B09BF65Z1V/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
210,B08B27DWM1,"AVITA LIBER V14 NS14A8INF562-UR 14-inch Laptop (Core i5-10210U/8GB/512GB SSD/FHD/Windows 10 Home/Intel UHD Graphics 620/MS Office 365/ 1.25KG), Urban Ruby  ",4.0,534,59000,https://m.media-amazon.com/images/I/516IpGQDTAL._AC_UY218_.jpg,https://www.amazon.in/AVITA-NS14A8INF562-UR-14-inch-i5-10210U-Graphics/dp/B08B27DWM1/ref=sr_1_272?dchild=1&keywords=laptop&qid=1632408271&sr=8-272,https://www.amazon.in/AVITA-NS14A8INF562-CS-14-inch-i5-10210U-Graphics/product-reviews/B08B25DWYF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,AVITA
211,B09B2DH1PD,"Acer Nitro 5 Intel Core i7-11th Gen 15.6-inch (39.62 cms) 144 Hz Refresh Rate Gaming Laptop (8GB RAM/RTX 3050 Graphics/1TB HDD + 256GB SSD/Windows 10 HS/Black/2.4 Kgs), AN515-57  ",4.5,3,89999,https://m.media-amazon.com/images/I/71evs2WKJjS._AC_UY218_.jpg,https://www.amazon.in/Acer-i7-11th-15-6-inch-Graphics-AN515-57/dp/B09B2DH1PD/ref=sr_1_273?dchild=1&keywords=laptop&qid=1632408271&sr=8-273,https://www.amazon.in/Acer-i7-11800H-15-6-inch-Graphics-Keyboard/product-reviews/B09B2DH1PD/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ACER
213,B07XJNBZ9S,"DELL Inspiron 5584 15.6"" (39.62cms) Laptop (8th Gen Core i5-8265U/8GB/1TB HDD + 512GB SSD/Windows 10 Home/2GB Nvidia Graphics), Silver  ",3.8,43,65500,https://m.media-amazon.com/images/I/418NWVICZgL._AC_UY218_.jpg,https://www.amazon.in/Inspiron-5584-15-6-inch-i5-8265U-Graphics/dp/B07XJNBZ9S/ref=sr_1_275?dchild=1&keywords=laptop&qid=1632408271&sr=8-275,https://www.amazon.in/Inspiron-5584-15-6-inch-i5-8265U-Graphics/product-reviews/B07XJNBZ9S/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
214,B094XF92HG,"Lenovo IdeaPad Gaming 3 Intel Core i5 10th Gen 15.6-inch (39.6 cm) FHD 120Hz IPS Gaming Laptop (8GB/512 SSD/Windows 10/NVIDIA GTX 1650 4GB GDDR6/Onyx Black/2.2Kg), 81Y4017UIN  ",4.2,201,62056,https://m.media-amazon.com/images/I/61fpo-87DyL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-15-6-inch-Windows-81Y4017UIN/dp/B094XF92HG/ref=sr_1_276?dchild=1&keywords=laptop&qid=1632408271&sr=8-276,https://www.amazon.in/Lenovo-IdeaPad-15-6-inch-Windows-81Y4017UIN/product-reviews/B094XF92HG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
215,B098NNR5XH,"HP Envy x360 4th Gen Ryzen 7 4700U 13.3-inch(33.8 cm) FHD Convertible Touchscreen Laptop (16GB RAM/512GB SSD/1000 Nits/Windows 10/MS Office/Finger Print Reader/1.3 Kg), 13-ay0508AU  ",5.0,2,98990,https://m.media-amazon.com/images/I/61nTgrUV+jL._AC_UY218_.jpg,https://www.amazon.in/Envy-x360-Convertible-Touchscreen-13-ay0508AU/dp/B098NNR5XH/ref=sr_1_275?dchild=1&keywords=laptop&qid=1632408275&sr=8-275,https://www.amazon.in/Envy-x360-Convertible-Touchscreen-13-ay0508AU/product-reviews/B098NNR5XH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
216,B08BSGG6V9,"Lenovo Ideapad Gaming 3 Intel Core i5 10th Gen 15.6 inch FHD Gaming Laptop (8GB/1TB+256GB SSD/Windows 10/MS Office 2019/NVIDIA GTX 1650 4GB Graphics/Onyx Black/2.2Kg), 81Y400E1IN  ",3.8,5,63990,https://m.media-amazon.com/images/I/61fpo-87DyL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-Ideapad-Windows-Graphics-81Y400E1IN/dp/B08BSGG6V9/ref=sr_1_276?dchild=1&keywords=laptop&qid=1632408275&sr=8-276,https://www.amazon.in/Lenovo-Ideapad-Windows-Graphics-81Y400E1IN/product-reviews/B08BSGG6V9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
217,B08LVPL2XK,"HP 14"" FHD IPS Micro-Edge WLED-Backlit Laptop, Intel 4-Core Pentium Silver N5000, 4GB DDR4, 64GB eMMC, WiFi, Bluetooth, Webcam, USB-C, HDMI, Windows 10 S, Office 365 Personal 1-Year, ABYS Mouse Pad  ",5.0,2,51831,https://m.media-amazon.com/images/I/81Epdw3Bi3L._AC_UY218_.jpg,https://www.amazon.in/HP-Micro-Edge-WLED-Backlit-Bluetooth-Personal/dp/B08LVPL2XK/ref=sr_1_279?dchild=1&keywords=laptop&qid=1632408275&sr=8-279,,HP
218,B0829VV8HC,"Newest HP 15.6"" HD Touchscreen Premium Business Laptop | 10th Gen Intel Dual-Core i3-1005G1 Upto 3.4GHz | 8GB RAM | 128GB SSD | WiFi | HDMI | Bluetooth | Webcam | Windows 10  ",5.0,1,74533,https://m.media-amazon.com/images/I/515tCraTyRL._AC_UY218_.jpg,https://www.amazon.in/HP-Touchscreen-Dual-Core-i3-1005G1-Bluetooth/dp/B0829VV8HC/ref=sr_1_280?dchild=1&keywords=laptop&qid=1632408275&sr=8-280,,HP
219,B093Q3R1VV,"HP 15(2021) 5th Gen Ryzen 5 5500U Laptop with Alexa Built-in, 8GB RAM, 512GB SSD, 15.6-Inch(39.6 cm) FHD Screen, Windows 10, MS Office, (15s-eq2040au)  ",4.2,193,56490,https://m.media-amazon.com/images/I/81SdJG3OUjL._AC_UY218_.jpg,https://www.amazon.in/HP-Laptop-15-6-Inch-Windows-15s-eq2040au/dp/B093Q3R1VV/ref=sr_1_281?dchild=1&keywords=laptop&qid=1632408275&sr=8-281,https://www.amazon.in/HP-inches-Screen-Laptop-Windows/product-reviews/B093Q3R1VV/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
220,B07YZLMFY4,"Acer Aspire 3 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics MX 130) A315-53G-5968 Laptop (15.6 inch, Obsidian Black, 2.1 kg)  ",3.7,11,49999,https://m.media-amazon.com/images/I/51FHPbFUBiL._AC_UY218_.jpg,https://www.amazon.in/Acer-Aspire-Core-8th-A315-53G-5968/dp/B07YZLMFY4/ref=sr_1_282?dchild=1&keywords=laptop&qid=1632408275&sr=8-282,https://www.amazon.in/Acer-Aspire-Core-8th-A315-53G-5968/product-reviews/B07YZLMFY4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ACER
221,B08SX5XVBK,"Microsoft Surface Laptop Go 10th Gen Intel Core i5-1035G1 12.4"" Touchscreen Laptop (8GB/128GB SSD/Windows 10 Home in S Mode/Intel UHD Graphics/Platinum/1.110 kg,25% Off on Microsoft 365), THH-00023  ",4.3,51,69990,https://m.media-amazon.com/images/I/718ETwvLVOL._AC_UY218_.jpg,https://www.amazon.in/Microsoft-i5-1035G1-Touchscreen-Graphics-THH-00023/dp/B08SX5XVBK/ref=sr_1_286?dchild=1&keywords=laptop&qid=1632408275&sr=8-286,https://www.amazon.in/Microsoft-i5-1035G1-Touchscreen-Graphics-THH-00023/product-reviews/B08SX5XVBK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,MICROSOFT
222,B08PQPRD69,"HP 15 Thin & Light 15.6""(39.62cms) FHD Laptop (11th Gen Intel Core i5-1135G7, 8GB DDR4, 1TB HDD, Windows 10 Home, MS Office, Integrated Graphics, FPR, Natural Silver, 1.76 Kg), 15s-du3032TU  ",3.9,496,57490,https://m.media-amazon.com/images/I/81pG0gZywML._AC_UY218_.jpg,https://www.amazon.in/HP-39-62cms-i5-1135G7-Integrated-15s-du3032TU/dp/B08PQPRD69/ref=sr_1_287?dchild=1&keywords=laptop&qid=1632408275&sr=8-287,https://www.amazon.in/HP-39-62cms-i5-1135G7-Integrated-15s-du3032TU/product-reviews/B08PQPRD69/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
